RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,TOP 10,1ST,2ND,3RD
T97,T97,Seamus Power,2,,,
T97,T97,Jason Dufner,2,,1.0,
T97,T97,David Hearn,2,,,
T97,T97,Nick Taylor,2,,,
T97,T97,Scott Piercy,2,1.0,,
T129,T129,Daniel Summerhays,1,,,
T129,T129,Steve Wheatcroft,1,,,
T129,T129,Lucas Glover,1,,,
T129,T129,Andres Romero,1,,,
T129,T129,Graeme McDowell,1,,,
T129,T129,Jhonattan Vegas,1,,,
T129,T129,Nick Watney,1,,1.0,
T129,T129,Matt Every,1,,,
T129,T129,Graham DeLaet,1,,,
T129,T129,"Ted Potter, Jr.",1,1.0,,
T129,T129,Tyrone Van Aswegen,1,,,
T129,T129,Chris Stroud,1,,,
T129,T129,Seungsu Han,1,,,
T129,T129,Greg Chalmers,1,,,
T129,T129,Retief Goosen,1,,,
T129,T129,J.J. Henry,1,,,
T129,T129,Ben Crane,1,,,
T129,T129,Rory Sabbatini,1,,,
T129,T129,Brendon de Jonge,1,,,
T129,T129,Aaron Baddeley,1,,,
T129,T129,K.J. Choi,1,,,
T129,T129,Robert Garrigus,1,,,
T129,T129,D.A. Points,1,,,
T129,T129,Hunter Mahan,1,,,
T129,T129,Ricky Barnes,1,,,
T129,T129,Bill Haas,1,,,
T129,T129,Bernd Wiesberger,1,,,
T129,T129,Satoshi Kodaira,1,1.0,,
T129,T129,James Hahn,1,,1.0,
T129,T129,Derek Fathauer,1,,,
T129,T129,Xinjun Zhang,1,,,
T129,T129,Nicholas Lindheim,1,,,
T129,T129,Chris Paisley,1,,,
T129,T129,Robert Streb,1,,,
T129,T129,Mackenzie Hughes,1,,,
T129,T129,Eddie Pepperell,1,,,
T129,T129,Jonathan Randolph,1,,,1.0
T129,T129,Thomas Pieters,1,,,
T129,T129,Thorbjørn Olesen,1,,,1.0
T129,T129,Ben Martin,1,,,
T129,T129,Shawn Stefani,1,,,
T129,T129,A.J. McInerney,1,,,
T129,T129,Adam Schenk,1,,,
T129,T129,Sam Burns,1,,,
T129,T129,Scott Strohmeyer,1,,,
T129,T129,Denny McCarthy,1,,,
T129,T129,Alex Kang,1,,,
T129,T129,Smylie Kaufman,1,,,
T129,T129,Shubhankar Sharma,1,,,
T129,T129,Chase Seiffert,1,,,
T129,T129,Michael Kim,1,1.0,,
T129,T129,Corey Conners,1,,,
T129,T129,Daniel Berger,1,,,
T129,T129,Matt Fitzpatrick,1,,,
T129,T129,Julian Suri,1,,,
