RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,TOP 10,1ST,2ND,3RD
T52,T50,Vijay Singh,3,,,
T52,T50,Scott McCarron,3,,,
T52,T50,Robert Allenby,3,,1.0,
T52,T50,Chad Campbell,3,,2.0,
T52,T50,Freddie Jacobson,3,,,
T52,T50,Ángel Cabrera,3,1.0,,
T52,T50,Charlie Wi,3,,1.0,
T52,T50,Lee Westwood,3,,,2.0
T52,T50,Alex Cejka,3,,,
T52,T50,Briny Baird,3,,1.0,
T52,T50,Rod Pampling,3,,,
T52,T50,Mathew Goggin,3,,,
T80,T79,Greg Chalmers,2,,1.0,
T80,T79,Daniel Chopra,2,,,
T80,T79,Jeev Milkha Singh,2,,,
T80,T79,Cameron Beckman,2,,,
T80,T79,Matt Bettencourt,2,,,
T80,T79,Kevin Sutherland,2,,,
T80,T79,Steve Flesch,2,,,
T80,T79,Bob Estes,2,,,
T80,T79,Lee Janzen,2,,,
T80,T79,Tom Pernice Jr.,2,,,
T80,T79,Davis Love III,2,,1.0,
T80,T79,Jeff Maggert,2,,,
T80,T123,Nick O'Hern,2,,,1.0
T80,T79,Aaron Baddeley,2,,,
T80,T123,Justin Rose,2,,,
T80,T79,Jason Gore,2,,,
T80,T79,Søren Kjeldsen,2,,,
T80,T79,Bill Lunde,2,,,
T80,T79,Soren Hansen,2,,,
T80,T79,Brendon de Jonge,2,,,
T80,T79,Vaughn Taylor,2,,1.0,
T80,T79,Will MacKenzie,2,,,
T80,T79,Bubba Watson,2,,1.0,
T80,T79,Scott Piercy,2,,,
T80,T79,Andres Romero,2,,,1.0
T80,T79,Graeme McDowell,2,,,
T80,T79,Jimmy Walker,2,,,
T80,T79,Roland Thatcher,2,,1.0,
T80,T79,Matt Jones,2,,,
T80,T79,James Nitties,2,,,
T80,T79,Richard Johnson,2,,,
T80,T79,Pat Perez,2,1.0,,
T80,T79,Thomas Aiken,2,,,
T80,T79,Jason Bohn,2,,1.0,
T80,T79,Jonathan Byrd,2,,,1.0
T80,T79,Jeff Quinney,2,,1.0,
T80,T79,Ross Fisher,2,,,
T80,T79,Jason Day,2,,1.0,
T80,T79,Martin Laird,2,1.0,1.0,
T80,T79,Chris Stroud,2,,,
T80,T79,Michael Letzig,2,,,
T80,T79,Oliver Wilson,2,,,
T80,T79,J.B. Holmes,2,,1.0,
T80,T79,Kevin Streelman,2,,,1.0
T80,T79,Rickie Fowler,2,,1.0,
T125,T123,Kevin Chappell,1,,,
T125,T123,Martin Kaymer,1,,,
T125,T123,Spencer Levin,1,,,
T125,T123,Leif Olson,1,,,1.0
T125,T123,Jarrod Lyle,1,,,
T125,T123,Johnson Wagner,1,,,
T125,T123,Kevin Stadler,1,,1.0,
T125,T123,Troy Matteson,1,1.0,,
T125,T123,Chris Baryla,1,,,
T125,T123,Kris Blanks,1,,,
T125,T123,Aaron Watkins,1,,,
T125,T123,Aron Price,1,,,
T125,T123,Nicholas Thompson,1,,,
T125,T123,Danny Lee,1,,,
T125,T123,Jamie Lovemark,1,,1.0,
T125,T123,Francesco Molinari,1,,,
T125,,Carl Pettersson,1,,,
T125,T123,Tim Wilkinson,1,,,
T125,T123,Ricky Barnes,1,,1.0,
T125,T123,Adam Scott,1,,1.0,
T125,T123,Chez Reavie,1,,,
T125,T123,Casey Wittenberg,1,,,
T125,T123,Matt Weibring,1,,,
T125,T123,Boo Weekley,1,,,
T125,T123,Brian Vranesh,1,,,
T125,T123,K.J. Choi,1,,,1.0
T125,T123,Robert Garrigus,1,,,
T125,T123,Nathan Green,1,1.0,,
T125,T123,Brad Adamonis,1,,,
T125,T123,Rich Beem,1,,,
T125,T123,James Driscoll,1,,1.0,
T125,T123,Tag Ridings,1,,,
T125,T123,Ryan Palmer,1,,,
T125,T123,Darron Stiles,1,,,
T125,T123,Ben Curtis,1,,,
T125,T123,Peter Hanson,1,,,
T125,T123,Chris Wood,1,,,1.0
T125,T123,Joe Ogilvie,1,,,
T125,T123,Ted Purdy,1,,,
T125,T123,Billy Mayfair,1,,,
T125,T123,Rocco Mediate,1,,,
T125,T123,Tom Lehman,1,,,
T125,T123,Todd Hamilton,1,,,
T125,T123,Tommy Armour III,1,,,
T125,T123,Michael Bradley,1,1.0,,
T125,T123,Mark Brooks,1,,,
T125,T123,Bart Bryant,1,,,
T125,T123,Omar Uresti,1,,,
T125,T123,J.P. Hayes,1,,,
T125,T123,Joe Durant,1,,,
T125,T123,Michael Allen,1,,,
T125,T123,José María Olazábal,1,,,
T125,T123,Tom Watson,1,,1.0,
T125,T123,Jonathan Kaye,1,,,
T125,T123,Stuart Appleby,1,,,
T125,T123,Chris Riley,1,,,
T125,T123,Kent Jones,1,,,
T125,T123,Miguel Angel Jiménez,1,,,
T125,T123,Shigeki Maruyama,1,,,
T125,T123,Cliff Kresge,1,,,
T125,T123,David Duval,1,,1.0,
T125,T123,Bob Heintz,1,,,
T125,T123,Dicky Pride,1,,,
T125,T123,Greg Owen,1,,,
T125,T123,Harrison Frazar,1,,,
T125,T123,Shingo Katayama,1,,,
T125,,Mathias Grönberg,1,,,
