RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
398,394.0,Joonas Granberg,40,0.45,17.82,-0.9,18.39,
399,391.0,Marcus Both,45,0.44,19.98,-21.96,11.34,
400,388.0,I J Jang,47,0.44,20.71,-11.3,15.0,
401,396.0,Hideto Tanihara,54,0.44,23.6,-30.48,6.96,
402,395.0,Yoshikazu Haku,44,0.43,19.1,-6.38,13.19,
403,399.0,Peter Senior,40,0.43,17.35,-10.88,0.0,
404,408.0,Doug McGuigan,40,0.43,17.31,-3.05,16.51,
405,401.0,Andreas Hartø,40,0.43,17.25,-11.09,5.12,
406,405.0,Justin Walters,40,0.43,17.23,-3.3,19.46,
407,404.0,Phillip Price,54,0.43,23.24,-10.36,16.84,
408,442.0,Mark Anderson,52,0.43,22.3,-5.5,20.54,
409,411.0,Chinnarat Phadungsil,40,0.42,16.94,-14.18,12.19,
409,431.0,Matt Haines,49,0.42,20.75,-13.33,5.48,
411,414.0,Jorge Campillo,44,0.42,18.61,-4.85,18.06,
412,409.0,Tom Lehman,40,0.42,16.86,-18.37,9.87,
413,400.0,Shaun Micheel,52,0.42,21.88,-26.0,6.21,
414,415.0,Craig Lee,40,0.42,16.83,-4.75,14.14,
415,403.0,Woody Austin,51,0.42,21.42,-27.15,12.88,
416,413.0,David Duval,49,0.42,20.48,-31.66,15.43,
417,407.0,Peter Karmis,43,0.42,17.96,-12.28,7.1,
418,406.0,William McGirt,54,0.42,22.54,-10.19,21.34,
419,418.0,Wen-Tang Lin,40,0.42,16.69,-17.69,8.7,
420,420.0,Alex Haindl,40,0.42,16.64,-7.5,10.16,
421,427.0,César Monasterio,40,0.42,16.63,-2.16,16.17,
422,412.0,Scott Brown,48,0.42,19.95,-5.02,18.51,
423,423.0,Patrick Cantlay,40,0.42,16.61,-0.71,17.32,
424,457.0,Scott Hend,54,0.41,22.39,-21.21,9.37,
425,422.0,Innchoon Hwang,40,0.41,16.58,-7.37,14.23,
426,417.0,Kevin Sutherland,40,0.41,16.55,-32.62,9.24,
427,423.0,Warren Abery,40,0.41,16.52,-9.67,8.83,
428,426.0,Will Wilcox,40,0.41,16.51,-5.16,15.35,
429,428.0,Steve Flesch,53,0.41,21.78,-15.33,19.03,
430,425.0,Rocco Mediate,51,0.41,20.95,-21.06,5.08,
431,460.0,Sung Joon Park,40,0.41,16.33,-2.71,15.31,
432,421.0,Martin Flores,54,0.41,22.05,-5.91,19.06,
433,448.0,Marco Dawson,48,0.41,19.56,-5.91,18.5,
434,432.0,Cameron Percy,50,0.41,20.34,-26.65,10.27,
435,432.0,Berry Henson,40,0.4,16.18,-1.95,18.13,
436,430.0,Floris De Vries,48,0.4,19.41,-17.18,6.37,
437,436.0,Masamichi Uehira,40,0.4,16.14,-7.32,10.66,
438,435.0,Kodai Ichihara,54,0.4,21.69,-14.8,15.32,
439,434.0,Aron Price,49,0.4,19.66,-14.29,11.4,
440,419.0,Tag Ridings,54,0.4,21.65,-22.34,13.03,
441,463.0,Prom Meesawat,40,0.4,15.98,-4.6,14.1,
442,437.0,Matt Davidson,40,0.4,15.95,-6.97,11.2,
443,438.0,Philip Archer,44,0.4,17.53,-5.43,15.51,
443,458.0,Kyle Reifers,48,0.4,19.12,-9.16,15.12,
445,462.0,Scott Strange,52,0.4,20.6,-30.66,22.0,
446,446.0,Paul McGinley,45,0.39,17.73,-13.39,14.21,
447,464.0,Steven Conran,43,0.39,16.87,-6.06,16.46,
448,439.0,Robert Dinwiddie,52,0.39,20.36,-21.43,6.7,
449,440.0,Corey Pavin,40,0.39,15.58,-23.59,3.45,
450,539.0,Tommy Biershenk,40,0.39,15.5,-1.42,16.92,
451,443.0,Josh Broadaway,43,0.38,16.51,-5.65,15.1,
452,447.0,Taichi Teshima,47,0.38,18.03,-15.34,7.68,
453,449.0,Daniel Chopra,54,0.38,20.65,-17.28,19.32,
454,451.0,Peter Gustafsson,49,0.38,18.67,-15.84,10.62,
455,489.0,Koichiro Kawano,40,0.38,15.16,-6.22,11.69,
456,450.0,Namchoak Tantipokakul,40,0.38,15.13,-9.12,3.59,
456,444.0,Boo Weekley,51,0.38,19.29,-28.71,10.83,
458,441.0,Andrew Dodt,53,0.38,20.0,-30.41,7.14,
459,452.0,Alastair Forsyth,54,0.37,20.18,-10.58,18.5,
460,445.0,Jarrod Lyle,54,0.37,20.08,-18.48,13.96,
461,456.0,Anthony Kang,54,0.37,20.05,-13.04,11.13,
461,453.0,Jose-Filipe Lima,45,0.37,16.71,-18.25,16.09,
463,461.0,Jeff Gove,46,0.37,16.96,-8.06,14.63,
464,455.0,Hiroshi Iwata,52,0.37,19.12,-18.32,8.1,
465,469.0,Nicolas Meitinger,44,0.37,16.09,-5.19,16.88,
466,467.0,Chris Doak,40,0.36,14.51,-2.9,13.73,
467,493.0,Scott Gutschewski,52,0.36,18.8,-15.88,8.41,
468,470.0,Francois DeLamontagne,44,0.36,15.85,-16.78,11.33,
469,458.0,Lloyd Saltman,42,0.36,15.09,-5.39,13.17,
470,454.0,David Smail,41,0.36,14.72,-23.22,9.27,
471,468.0,Yusaku Miyazato,49,0.36,17.53,-15.43,10.64,
472,479.0,Steven Tiley,46,0.36,16.39,-9.67,9.97,
473,472.0,Seong Ho Lee,40,0.36,14.21,-3.72,14.95,
474,465.0,Charles Warren,54,0.35,19.13,-12.48,13.12,
475,466.0,Kaname Yokoo,52,0.35,18.42,-25.34,13.64,
476,473.0,Marc Pucay,40,0.35,14.1,-6.65,11.35,
477,474.0,Michael Jonzon,54,0.35,19.01,-18.4,18.98,
478,476.0,Niklas Lemke,40,0.35,14.02,-1.73,13.14,
479,477.0,Darron Stiles,49,0.35,17.16,-11.96,16.84,
480,486.0,Julien Guerrier,49,0.35,17.15,-13.72,9.97,
481,483.0,Steve Friesen,40,0.35,14.0,-0.43,14.0,
482,487.0,Anthony Snobeck,47,0.35,16.43,-2.52,16.88,
483,478.0,Rafael Echenique,54,0.35,18.73,-22.85,10.52,
484,481.0,Peter Tomasulo,40,0.35,13.82,-12.37,6.41,
485,484.0,Manav Jaini,40,0.34,13.79,-3.85,12.74,
486,475.0,Paul Stankowski,51,0.34,17.48,-11.54,8.83,
487,482.0,Fabián Gómez,53,0.34,18.16,-21.96,9.6,
488,488.0,Kim Sung-Yoon,40,0.34,13.69,-1.05,14.74,
489,565.0,Hirohito Koizumi,40,0.34,13.68,-2.01,13.35,
490,471.0,J.P. Hayes,44,0.34,14.98,-21.39,5.37,
491,480.0,Michael Connell,53,0.34,18.02,-13.24,9.86,
492,492.0,Andrew Johnston,40,0.34,13.59,-0.33,13.92,
493,485.0,Graham DeLaet,40,0.34,13.48,-25.44,0.0,
494,491.0,Kent Jones,50,0.34,16.79,-10.43,14.15,
495,559.0,Hidemasa Hoshino,46,0.33,15.4,-7.35,15.17,
496,490.0,Masaya Tomida,52,0.33,17.38,-24.92,3.4,
497,495.0,Matthew Southgate,40,0.33,13.34,-0.41,13.75,
498,560.0,Jinho Choi,40,0.33,13.28,-2.37,11.27,
499,584.0,Andres Gonzales,40,0.33,13.23,-2.59,12.51,
500,501.0,Alexandre Kaleka,51,0.33,16.81,-15.23,8.68,
501,496.0,Zack Miller,54,0.33,17.75,-9.72,16.93,
502,494.0,Paul Claxton,52,0.33,17.01,-8.14,11.33,
503,497.0,Raymond Russell,40,0.33,13.03,-9.9,4.2,
504,503.0,Chris Lloyd,40,0.33,13.0,-1.36,14.36,
505,499.0,Chapchai Nirat,42,0.32,13.56,-16.29,9.33,
506,512.0,Andrew Tampion,43,0.32,13.79,-6.08,15.09,
507,498.0,Rob Oppenheim,53,0.32,16.98,-8.19,10.56,
508,508.0,Nobuhito Sato,40,0.32,12.8,-0.57,12.8,
508,506.0,Jim Renner,40,0.32,12.8,-0.13,12.93,
510,502.0,Michiel Bothma,54,0.32,17.27,-16.32,14.76,
511,543.0,Ross McGowan,54,0.32,17.25,-53.22,10.46,
512,505.0,Joe Affrunti,40,0.32,12.65,-12.2,0.0,
513,504.0,Chris Nallen,51,0.32,16.11,-11.42,8.25,
514,510.0,Shintaro Kai,48,0.32,15.15,-11.97,7.03,
515,509.0,David Dixon,54,0.32,17.02,-15.15,10.41,
516,541.0,Nathan Green,54,0.31,16.96,-32.94,9.13,
517,507.0,Angelo Que,40,0.31,12.55,-12.99,5.66,
518,518.0,Park Do-kyu,40,0.31,12.46,-0.16,12.62,
519,522.0,Klas Eriksson,44,0.31,13.69,-10.43,10.24,
520,515.0,Joaquin Estevez,40,0.31,12.44,-3.16,15.6,
521,511.0,Martin Piller,48,0.31,14.88,-20.32,3.06,
522,517.0,John Huh,40,0.31,12.37,-2.64,10.61,
523,516.0,Mike Hendry,40,0.31,12.3,-9.28,3.95,
524,520.0,Hideki Matsuyama,40,0.31,12.25,-5.25,7.48,
525,513.0,Mark Brown,54,0.31,16.5,-14.51,8.02,
526,555.0,Stephen Dodd,53,0.3,16.16,-24.61,9.95,
527,514.0,Steven O'Hara,54,0.3,16.44,-9.92,15.98,
528,519.0,Justin Hicks,52,0.3,15.82,-13.95,10.76,
529,521.0,Jon Mills,48,0.3,14.58,-11.83,8.31,
529,574.0,Marc Turnesa,40,0.3,12.15,-3.58,13.55,
531,524.0,Sung Lee,40,0.3,12.14,-10.89,4.54,
532,588.0,Derek Lamely,54,0.3,16.38,-32.73,9.0,
532,526.0,Florian Fritsch,40,0.3,12.14,-5.57,12.16,
534,728.0,David Lingmerth,40,0.3,12.12,-0.04,12.16,
534,522.0,Juvic Pagunsan,40,0.3,12.12,-11.89,5.27,
536,534.0,Lloyd Kennedy,40,0.3,12.09,-5.45,9.52,
537,532.0,Mark Haastrup,40,0.3,12.05,-13.07,3.4,
538,533.0,Chris Gane,46,0.3,13.85,-10.5,11.07,
539,529.0,Richard Lee,40,0.3,12.01,-0.59,12.6,
540,525.0,Paul Waring,40,0.3,12.0,-15.92,5.85,
541,530.0,Roger Sloan,40,0.3,11.97,-1.77,12.42,
542,527.0,Christiaan Basson,40,0.3,11.96,-4.21,14.0,
543,527.0,Jeppe Huldahl,54,0.3,16.12,-19.32,11.92,
544,500.0,Alex Prugh,54,0.3,16.06,-27.88,8.01,
545,531.0,Adam Bland,54,0.3,15.94,-16.62,1.96,
546,576.0,Michael Allen,40,0.29,11.77,-23.53,1.2,
547,535.0,Barry Lane,40,0.29,11.75,-4.1,11.21,
548,544.0,Whee Kim,40,0.29,11.71,-0.26,11.71,
548,542.0,Ken Duke,52,0.29,15.22,-7.89,11.08,
550,540.0,Chad Collins,42,0.29,12.27,-35.25,4.72,
551,537.0,Brian Smock,50,0.29,14.54,-14.54,9.12,
551,538.0,Udorn Duangdecha,40,0.29,11.63,-13.48,0.0,
553,535.0,Maarten Lafeber,51,0.29,14.79,-17.18,8.6,
554,551.0,Espen Kofstad,40,0.29,11.49,-0.58,12.07,
555,548.0,Divan van den Heever,40,0.29,11.48,-2.25,13.64,
556,546.0,Theunis Spangenberg,40,0.29,11.47,-5.63,14.0,
557,545.0,D.J. Brigman,50,0.29,14.31,-14.13,6.78,
558,553.0,Jean Hugo,40,0.29,11.41,-2.08,12.13,
559,549.0,Wonjoon Lee,53,0.28,15.04,-15.85,4.6,
560,554.0,Casey Wittenberg,44,0.28,12.48,-6.02,11.13,
561,552.0,Michael Letzig,51,0.28,14.39,-18.55,7.75,
561,546.0,Luke List,51,0.28,14.39,-5.08,13.39,
563,625.0,Ben Martin,40,0.28,11.26,-1.06,12.33,
564,615.0,Sushi Ishigaki,40,0.28,11.22,-6.89,7.87,
565,557.0,César Costilla,40,0.28,11.19,-0.21,11.4,
566,563.0,Masafumi Kawase,40,0.28,11.12,-0.58,11.7,
567,558.0,JG Claassen,40,0.28,11.11,-2.89,14.0,
568,567.0,Daisuke Kataoka,40,0.28,11.1,-0.65,11.74,
569,571.0,Colm Moriarty,40,0.28,11.09,-6.99,6.84,
570,565.0,Taigen Tsumagari,45,0.28,12.46,-6.93,10.81,
571,556.0,Will MacKenzie,49,0.28,13.56,-14.57,7.36,
572,550.0,Kazuhiro Yamashita,50,0.28,13.81,-25.13,5.36,
573,562.0,Sam Hutsby,54,0.27,14.83,-11.16,10.14,
573,561.0,Nate Smith,54,0.27,14.83,-18.79,5.11,
573,608.0,Camilo Benedetti,43,0.27,11.81,-5.57,8.45,
576,572.0,Pierre Relecom,40,0.27,10.96,,10.96,
577,569.0,Neil Schietekat,40,0.27,10.91,-5.31,11.8,
578,573.0,Bradford Vaughan,40,0.27,10.82,-3.73,11.27,
579,578.0,Roger Tambellini,51,0.27,13.73,-12.69,10.09,
580,575.0,Rory Hie,40,0.27,10.76,-2.92,9.81,
581,579.0,Panuphol Pittayarat,40,0.27,10.73,-0.59,10.01,
582,568.0,Dicky Pride,50,0.27,13.39,-10.64,6.04,
583,577.0,Takuya Taniguchi,51,0.27,13.65,-7.15,4.54,
584,564.0,Josh Geary,42,0.27,11.23,-8.37,7.84,
585,676.0,Hyun-woo Ryu,40,0.27,10.62,-0.83,11.45,
586,581.0,Matt Ford,40,0.26,10.55,-5.82,9.36,
587,580.0,Dustin Risdon,40,0.26,10.54,-9.27,7.2,
588,570.0,Jim Herman,51,0.26,13.41,-15.74,4.65,
589,582.0,Jason Gore,48,0.26,12.6,-11.79,2.83,
590,587.0,Stuart Manley,48,0.26,12.6,-15.35,2.4,
591,583.0,Dawie van der Walt,40,0.26,10.49,-5.43,9.7,
592,590.0,Craig Bowden,47,0.26,12.25,-8.42,11.1,
593,589.0,Matt Hendrix,40,0.26,10.4,-2.31,11.35,
594,594.0,Thomas Norret,40,0.26,10.33,-0.11,10.43,
595,585.0,Tom Watson,40,0.26,10.32,-27.8,5.8,
596,654.0,Brian Stuard,54,0.26,13.9,-15.26,8.92,
597,593.0,Roland Steiner,40,0.26,10.25,-5.75,10.1,
598,586.0,Ryan Armour,53,0.26,13.54,-6.25,12.55,
599,596.0,Wen-Teh Lu,40,0.26,10.21,-5.27,8.4,
600,594.0,Marius Thorp,40,0.25,10.14,-9.31,1.46,
601,591.0,Andrew Svoboda,54,0.25,13.69,-5.98,8.56,
602,592.0,Peter Hedblom,40,0.25,10.14,-29.52,0.0,
603,600.0,Michael Lorenzo-Vera,40,0.25,10.07,-8.4,7.34,
604,605.0,Zaw Moe,40,0.25,10.03,-1.52,8.03,
605,598.0,José María Olazábal,40,0.25,10.0,-8.06,8.94,
606,602.0,Andrew Marshall,43,0.25,10.74,-7.65,6.61,
607,601.0,Jason Knutzon,40,0.25,9.96,-7.8,7.52,
608,656.0,Scott Gardiner,52,0.25,12.91,-14.0,2.21,
609,616.0,Adrien Bernadet,44,0.25,10.89,-4.88,7.94,
610,596.0,Jeff Maggert,47,0.25,11.62,-21.91,1.35,
610,603.0,Lee Janzen,46,0.25,11.37,-18.21,6.25,
612,610.0,Jyoti Randhawa,41,0.25,10.1,-14.87,6.82,
613,598.0,Yasuharu Imano,40,0.25,9.84,-28.93,6.58,
614,606.0,Seuk-hyun Baek,40,0.25,9.84,-4.23,3.84,
615,614.0,Eduardo De La Riva,40,0.25,9.8,,9.8,
616,611.0,Adam Groom,40,0.24,9.78,-1.1,8.35,
617,609.0,Shinichi Yokota,50,0.24,12.13,-11.73,0.0,
618,617.0,Tyrone Ferreira,40,0.24,9.68,-2.32,10.51,
619,612.0,Charlie Ford,44,0.24,10.62,-8.22,6.44,
620,618.0,Yui Ueda,45,0.24,10.85,-5.94,6.84,
621,604.0,Rich Bland,54,0.24,12.98,-24.1,2.96,
622,613.0,Shigeru Nonaka,47,0.24,11.29,-15.23,0.0,
623,619.0,Bob Heintz,41,0.24,9.83,-10.75,3.45,
624,647.0,Tim Wilkinson,46,0.24,11.0,-9.56,7.59,
625,622.0,Brice Garnett,40,0.24,9.53,-0.09,9.62,
626,620.0,Akio Sadakata,46,0.24,10.92,-10.31,2.9,
627,607.0,Troy Merritt,54,0.24,12.77,-15.58,7.9,
628,621.0,Greg Owen,50,0.24,11.77,-10.44,11.15,
629,623.0,Benjamin Fox,40,0.23,9.39,-4.08,6.34,
630,684.0,John Kimbell,47,0.23,10.97,-6.94,8.37,
631,627.0,Satoshi Tomiyama,40,0.23,9.33,-3.77,7.3,
632,629.0,Stuart Anderson,40,0.23,9.33,-3.15,9.6,
633,628.0,Cliff Kresge,53,0.23,12.32,-6.19,11.17,
634,630.0,Hugo León,40,0.23,9.22,-2.18,9.6,
635,626.0,Dinesh Chand,40,0.23,9.21,-10.93,0.0,
636,668.0,Chris Tidland,46,0.23,10.58,-22.37,5.24,
637,624.0,Darren Fichardt,40,0.23,9.17,-13.82,5.96,
638,631.0,Kazuhiko Hosokawa,48,0.23,10.99,-8.49,3.0,
639,704.0,Han Min-kyu,40,0.23,9.14,-0.88,8.57,
640,633.0,Martin Erlandsson,45,0.23,10.21,-10.9,10.32,
641,635.0,Guido Van Der Valk,40,0.23,9.03,-1.92,6.6,
642,634.0,Danny Sahl,40,0.23,9.02,-1.58,8.4,
643,636.0,Justin Bolli,45,0.22,10.11,-10.91,9.44,
644,632.0,James Hahn,53,0.22,11.88,-15.1,5.01,
645,637.0,Julián Etulain,40,0.22,8.93,-1.5,10.44,
646,639.0,Bernard Ritthammer,40,0.22,8.89,-2.41,6.89,
647,640.0,Chang-won Han,40,0.22,8.84,-1.73,8.16,
647,638.0,Unho Park,40,0.22,8.84,-6.56,4.87,
649,643.0,Paulo Pinto,40,0.22,8.74,-0.46,9.2,
650,645.0,Tomokazu Yoshinaga,40,0.22,8.72,-0.16,8.88,
651,642.0,Marco Ruiz,40,0.22,8.68,-7.1,4.95,
652,648.0,Todd Hamilton,52,0.22,11.27,-10.58,9.03,
653,650.0,Knut Borsheim,40,0.21,8.58,,8.58,
654,643.0,Nicholas Thompson,54,0.21,11.51,-13.75,6.91,
654,641.0,Brenden Pappas,42,0.21,8.96,-4.46,10.0,
656,657.0,Mikko Korhonen,42,0.21,8.94,-4.65,5.9,
657,649.0,Matt Carvell,40,0.21,8.49,-2.62,11.11,
658,721.0,Alexandre Rocha,40,0.21,8.46,-0.62,8.66,
659,646.0,Nick Flanagan,47,0.21,9.89,-3.85,7.0,
660,651.0,John Daly,54,0.21,11.36,-7.26,9.3,
661,658.0,Chiragh Kumar,40,0.21,8.4,,8.4,
662,653.0,Jake Roos,40,0.21,8.33,-5.79,6.07,
663,652.0,Josh Cunliffe,40,0.21,8.31,-6.47,8.15,
663,655.0,Bubba Dickerson,52,0.21,10.81,-4.63,12.36,
665,659.0,Bronson La'Cassie,40,0.21,8.3,-2.69,4.16,
666,661.0,Brett Quigley,41,0.21,8.46,-21.34,1.7,
667,659.0,Mathias Grönberg,51,0.21,10.5,-15.33,5.98,
668,669.0,Callum MaCaulay,50,0.21,10.25,-6.14,9.84,
669,662.0,John Riegger,40,0.2,8.1,-9.54,2.32,
670,665.0,Akinori Tani,41,0.2,8.29,-3.61,6.94,
671,666.0,Antonio Lascuna,40,0.2,8.07,-3.37,7.31,
672,670.0,Hur In-hoi,40,0.2,8.02,-4.8,5.0,
673,672.0,Daniel Brooks,44,0.2,8.77,-2.25,7.2,
674,745.0,David Oh,40,0.2,7.95,-4.15,4.03,
675,674.0,Jay Bayron,40,0.2,7.94,-2.21,8.4,
676,663.0,Christian Cévaër,53,0.2,10.49,-20.42,5.53,
677,667.0,Doug LaBelle II,51,0.2,10.07,-4.66,8.15,
677,664.0,Hirofumi Miyase,49,0.2,9.68,-22.7,1.21,
679,671.0,Rahil Gangjee,41,0.2,8.07,-8.38,4.23,
680,678.0,Benn Barham,42,0.2,8.22,-10.47,6.26,
681,677.0,Gary Lockerbie,52,0.2,10.15,-9.3,8.2,
682,673.0,Tyrone Van Aswegen,43,0.19,8.34,-6.14,8.08,
683,675.0,Travis Bertoni,43,0.19,8.24,-6.81,1.51,
684,680.0,Maximilian Kieffer,40,0.19,7.6,-0.98,8.58,
685,681.0,Manuel Quirós,40,0.19,7.53,-3.47,11.0,
686,682.0,Oliver Bekker,40,0.19,7.51,-3.95,5.4,
687,679.0,Scott Sterling,47,0.19,8.76,-6.5,5.51,
688,685.0,Diego Vanegas,40,0.19,7.43,-1.25,8.68,
689,683.0,Scott Barr,40,0.19,7.42,-8.71,1.28,
690,688.0,Ross Bain,40,0.18,7.37,-1.84,7.41,
691,686.0,Matthew Griffin,40,0.18,7.31,-9.46,0.0,
692,748.0,Aaron Watkins,48,0.18,8.77,-5.87,7.37,
693,689.0,John Cook,40,0.18,7.3,-2.3,9.6,
694,691.0,Bjorn Akesson,40,0.18,7.27,-0.63,7.9,
695,690.0,Jay Williamson,47,0.18,8.51,-6.43,4.48,
696,687.0,Julio Zapata,47,0.18,8.5,-12.79,0.0,
697,692.0,Jin Park,54,0.18,9.61,-8.86,4.89,
698,696.0,Jeff Quinney,52,0.18,9.23,-18.83,2.24,
699,694.0,Christopher Baker,40,0.18,7.06,-7.71,0.0,
700,695.0,Daniel Alfredo Vancsik,54,0.18,9.49,-12.77,5.34,
701,794.0,Seunghyuk Kim,40,0.18,7.01,-0.16,7.16,
702,701.0,Brian Unk,40,0.18,7.0,-3.26,6.0,
703,698.0,Martin Maritz,40,0.17,6.98,-3.03,3.92,
704,710.0,Michael Campbell,50,0.17,8.7,-2.33,6.36,
705,692.0,Geoffrey Sisk,49,0.17,8.51,-8.74,1.25,
706,699.0,Sam Saunders,40,0.17,6.93,-4.07,7.7,
707,703.0,John Peterson,40,0.17,6.92,-0.08,7.0,
708,702.0,Oliver Whiteley,40,0.17,6.92,-1.38,7.2,
709,700.0,Kwanchai Tannin,40,0.17,6.92,-4.78,4.26,
710,707.0,Seve Benson,40,0.17,6.88,-6.27,7.18,
711,717.0,Christophe Brazillier,45,0.17,7.71,-2.98,7.33,
712,705.0,David Branshaw,49,0.17,8.37,-11.14,2.45,
713,706.0,Danny Chia,40,0.17,6.83,-6.77,4.84,
714,708.0,Brian Vranesh,44,0.17,7.51,-6.8,5.62,
715,779.0,Lee Min-chang,40,0.17,6.81,-0.55,7.36,
716,697.0,Toru Suzuki,48,0.17,8.15,-22.51,1.34,
717,712.0,Andrés Echavarría,40,0.17,6.76,-1.64,8.4,
718,711.0,Andrew Buckle,52,0.17,8.77,-9.44,6.63,
719,713.0,Jeff Curl,40,0.17,6.69,-6.07,0.0,
720,715.0,Jean-Francois Lucquin,45,0.17,7.51,-7.71,3.24,
721,716.0,Piya Swangarunporn,40,0.17,6.67,-4.61,1.28,
722,714.0,Terry Pilkadaris,40,0.17,6.67,-8.21,2.68,
723,719.0,Yoshinobu Tsukada,48,0.17,7.96,-7.74,7.43,
724,718.0,Elliot Saltman,40,0.17,6.6,-4.04,4.54,
725,720.0,Anthony Michael,40,0.16,6.53,-4.72,0.0,
726,725.0,Lee Dong-Min,40,0.16,6.51,-0.4,6.91,
726,726.0,Peter Lonard,40,0.16,6.51,-3.51,6.67,
726,709.0,Mike Weir,40,0.16,6.51,-38.46,0.0,
729,730.0,Ben Evans,47,0.16,7.64,-5.78,4.77,
730,723.0,Kim Felton,40,0.16,6.49,-4.37,1.26,
731,724.0,Gareth Paddison,40,0.16,6.47,-5.04,2.8,
732,722.0,Trevor Fisher Jr,40,0.16,6.46,-5.74,4.98,
733,726.0,Darren Beck,40,0.16,6.43,-10.26,3.96,
734,731.0,Tae-kyu Lee,40,0.16,6.42,-0.42,6.84,
735,734.0,Garrett Sapp,40,0.16,6.39,-0.41,6.8,
736,729.0,Stuart Davis,40,0.16,6.38,-6.84,3.31,
737,733.0,Andre Bossert,40,0.16,6.36,-2.4,5.8,
738,740.0,Garry Houston,47,0.16,7.46,-2.87,6.51,
739,734.0,Bradley Smith,40,0.16,6.34,-2.8,3.3,
740,737.0,Yoshinori Fujimoto,40,0.16,6.34,-2.7,4.49,
741,732.0,Steven Jeppesen,40,0.16,6.3,-9.01,1.5,
742,744.0,Wade Ormsby,41,0.16,6.44,-4.89,4.35,
743,742.0,Travis Hampshire,40,0.16,6.25,-0.31,6.57,
744,738.0,José Garrido,40,0.16,6.24,-0.48,6.72,
745,736.0,David Vanegas,40,0.16,6.2,-7.19,3.94,
746,740.0,Aaron Townsend,40,0.15,6.19,-3.64,3.36,
747,746.0,Andrea Maestroni,40,0.15,6.18,-0.98,5.98,
747,739.0,Pablo Del Grosso,40,0.15,6.18,-4.1,3.6,
749,751.0,Andrew McArthur,40,0.15,6.1,-6.76,5.4,
750,749.0,Ashley Hall,40,0.15,6.07,-3.63,5.46,
751,755.0,Lasse Jensen,40,0.15,6.07,-0.8,5.95,
752,743.0,Jeff Brehaut,48,0.15,7.23,-6.02,3.32,
753,754.0,Tyrone Mordt,40,0.15,6.01,-2.79,4.84,
754,760.0,Oscar Álvarez,40,0.15,6.0,,6.0,
754,760.0,Byung-Jun Kim,40,0.15,6.0,,6.0,
756,747.0,Simon Yates,40,0.15,6.0,-9.8,0.0,
757,762.0,K.H. Lee,40,0.15,5.98,-0.16,6.14,
758,753.0,Steve Allan,40,0.15,5.98,-5.77,2.55,
759,759.0,Chris Paisley,40,0.15,5.97,-0.46,6.42,
760,763.0,Masamichi Ito,40,0.15,5.95,-1.05,4.4,
761,752.0,Makoto Inoue,49,0.15,7.29,-12.31,0.0,
762,758.0,Iain Steel,40,0.15,5.94,-6.1,0.0,
763,756.0,Bradley Iles,51,0.15,7.57,-12.37,1.33,
764,757.0,Jarmo Sandelin,40,0.15,5.91,-7.82,0.0,
765,749.0,Chris Campbell,50,0.15,7.38,-7.8,1.32,
766,764.0,Tom Hoge,40,0.15,5.87,-0.13,6.0,
767,767.0,Craig Barlow,41,0.15,6.01,-8.25,2.49,
768,765.0,Álvaro José Arizabaleta,40,0.15,5.8,-0.2,6.0,
768,765.0,Joe Panzeri,40,0.15,5.8,-0.2,6.0,
770,768.0,James Sacheck,40,0.14,5.72,-0.23,5.95,
771,774.0,Satoshi Kodaira,40,0.14,5.7,-0.69,5.08,
772,773.0,Julien Clement,43,0.14,6.09,-6.33,2.76,
773,770.0,Fredrik Henge,40,0.14,5.65,-3.6,2.75,
774,771.0,Peter Fowler,40,0.14,5.65,-3.19,0.0,
774,769.0,Miles Tunnicliff,40,0.14,5.65,-5.37,5.94,
776,772.0,Andrew Tschudin,40,0.14,5.64,-2.76,6.0,
777,776.0,Richard Scott,40,0.14,5.61,-0.43,5.7,
778,777.0,Robert Wiederkehr,40,0.14,5.6,,5.6,
779,775.0,Desvonde Botes,40,0.14,5.6,-0.78,6.38,
780,782.0,Jordi Garcia del Mora,40,0.14,5.48,-0.31,5.79,
781,783.0,Allan Versfeld,40,0.14,5.47,-0.93,6.4,
782,781.0,Jordan Sherratt,40,0.14,5.45,-3.19,0.0,
783,784.0,Wes Heffernan,40,0.14,5.44,-1.32,5.1,
784,778.0,Skip Kendall,40,0.14,5.44,-9.88,1.82,
785,780.0,David McKenzie,40,0.14,5.43,-8.23,0.0,
786,785.0,Elmer Salvador,40,0.13,5.39,,5.39,
787,,Ki Sang Lee,40,0.13,5.32,-0.69,4.9,
788,787.0,Matthew Nixon,40,0.13,5.28,-1.22,6.5,
789,788.0,Cody Slover,40,0.13,5.27,-1.83,6.0,
790,789.0,Jason Schultz,40,0.13,5.24,-4.27,2.57,
791,790.0,Kieran Pratt,40,0.13,5.2,-1.69,2.43,
792,792.0,Brad Fritsch,40,0.13,5.16,-1.83,5.19,
793,791.0,Neil Cheetham,40,0.13,5.15,-2.2,4.92,
793,786.0,Scott Dunlap,53,0.13,6.83,-4.71,5.04,
795,,Eun Shin Park,40,0.13,5.15,-0.55,5.69,
796,794.0,Ben Leong,40,0.13,5.12,-3.59,1.21,
797,797.0,Sion Bebb,41,0.13,5.24,-6.56,4.2,
